,about,again,album,all,all our,all the,alone,always,and,and the,and you,are,around,away,away from,back,bad,bed,been,before,being,better,big,bony,bony knees,break,broken,but,but youll,can,cant,care,carry,cause,chance,come,could,different,dont,dont know,dont you,doubt,down,else,empty,enough,even,ever,every,everyone,everything,eyes,fall,feel,feel like,feeling,feet,find,find the,fine,float,float away,for,for the,for you,forward,from,from the,get,get better,get while,getting,gone,gonna,good,got,guess,had,have,head,heart,here,hey,hold,home,hope,how,ill,ill keep,inside,its,ive,ive been,ive got,just,keep,knees,know,last,lately,leave,left,let,lets,lie,life,like,like the,little,little too,long,look,looking,looking back,lost,love,made,make,makes,might,mind,miss,more,much,myself,need,never,nice,night,nights,not,nothing,now,off,okay,old,one,only,open,other,our,out,out the,out this,over,own,past,place,pretend,put,ready,really,right,same,say,say what,see,see the,seem,seems,seems like,selfish,since,skin,sleep,sleepy,sleepy eyes,smile,smile and,some,someone,something,songs,sounds,sounds little,spent,stable,stand,stay,still,stuck,take,talk,tell,than,that,that you,thats,the,the past,the same,their,then,there,theres,these,they,thing,things,think,thinking,this,this sounds,thought,through,through the,time,told,too,too much,too nice,town,try,trying,turn,two,used,walls,want,was,way,well,well say,were,were willingly,what,what want,what you,when,where,while,while get,who,why,will,willingly,willingly lost,with,without,woah,wont,words,worry,would,year,years,you,you and,you could,you dont,you float,youll,youll get,youll never,your,youre
"""I Think I'm Moving Forward"" lyrics",0.048168492470877525,0.0,0.03628421500557926,0.03514911954131452,0.0,0.0,0.0,0.10038559683071596,0.12316878508361813,0.0,0.0,0.0,0.0,0.04458220124878582,0.0,0.0,0.0,0.0,0.0,0.0,0.22118260160853562,0.0,0.0,0.0,0.0,0.0,0.18729681362603706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037477545399064234,0.0,0.0,0.0,0.0,0.0,0.0,0.22118260160853562,0.0,0.0,0.0,0.0,0.06070816093994887,0.1416563256454074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073364825244477,0.0,0.0,0.0,0.0,0.0,0.2949101354780475,0.0,0.0,0.3076504753948654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05760157417834883,0.12141632187989775,0.04147561448718578,0.0,0.0,0.0,0.07029823908262904,0.08295122897437156,0.0,0.0,0.20761011741057744,0.0,0.0,0.0787816035343586,0.0,0.0,0.0,0.0,0.06631875810652103,0.0,0.0,0.0,0.20761011741057744,0.062432271208679016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853613438790536,0.0,0.0,0.0,0.06429445216204058,0.0,0.0,0.05910305268043406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05360350509022728,0.0,0.0,0.0,0.0,0.0,0.06853613438790536,0.0,0.0,0.033032675487983915,0.0,0.0,0.3371469115552275,0.14197466029146466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13628486624129393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07683412063111192,0.08985349356067493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845624155762277,0.0,0.0,0.07079878134153783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05486137045456928,0.0,0.08151943341577335,0.0,0.0,0.0,0.0,0.04915863517914697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051275079232477566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037477545399064234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989562743195631,0.0,0.24972908483471606,0.0,0.0,0.0,0.062432271208679016,0.0,0.07826484974529158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""To: My Old Self"" lyrics",0.3257542975355916,0.0,0.040897200515873214,0.0,0.0,0.0,0.0,0.16972214564350288,0.11106225668846174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08310086729831745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174055386116142,0.0,0.0,0.0,0.0,0.0,0.0,0.05779392489311051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379057060847087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4800737303441891,0.0,0.11558784978622103,0.0,0.0,0.0,0.13685255864177978,0.1402458222073155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844097603603332,0.0,0.0,0.0,0.0,0.0,0.0,0.07475017849577377,0.0,0.0,0.07475017849577377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246851287053807,0.0,0.0,0.0,0.10240760802995866,0.21110875188206057,0.0,0.0,0.0,0.08001228839069818,0.0,0.0,0.060418374648357843,0.0,0.0,0.1662017345966349,0.0,0.0,0.0,0.0,0.0,0.03723227725334886,0.0,0.0,0.0,0.0,0.12367231688551741,0.06842627932088989,0.0,0.0,0.0,0.0,0.0,0.07036958396068686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812892856369551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16002457678139637,0.0,0.12829607770004375,0.0,0.0,0.31919907390683383,0.14950035699154754,0.07036958396068686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12984947470075595,0.0,0.2598072278064881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12083674929671569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08448448940083676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08179440103174643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Spread Me All Over Illinois"" lyrics",0.0,0.0,0.0327439064486442,0.031719564053846634,0.0,0.0,0.1014169837555734,0.04529540725782338,0.15561141520552177,0.0,0.0,0.0,0.0,0.0402322449787161,0.05802114022411596,0.0,0.0,0.0,0.0402322449787161,0.10956953827890523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729643060938071,0.1388162646437494,0.0,0.0,0.0,0.0,0.13306764229797086,0.0,0.0,0.03382080169801332,0.0,0.0,0.0,0.0380953321272583,0.12369790954023444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03742877282751242,0.06184895477011722,0.0,0.0,0.0507084918777867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380953321272583,0.0,0.09254417642916628,0.0,0.0,0.056340655227597715,0.0,0.0,0.0,0.0,0.0,0.0,0.09674665171749963,0.128121966919966,0.05478476913945261,0.0,0.0,0.0,0.10396259397649785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06245108937167944,0.07756749936902248,0.0,0.0,0.0,0.0,0.534810352515976,0.2028339675111468,0.0,0.0,0.0,0.0,0.09367663405751915,0.056340655227597715,0.0,0.0,0.0,0.05333627384524774,0.0,0.0,0.10396259397649785,0.0,0.0,0.0,0.0,0.0,0.29010570112057976,0.0,0.0,0.0,0.12298733512313105,0.0,0.17190348831824775,0.0,0.0,0.128121966919966,0.0,0.0,0.0,0.05478476913945261,0.0,0.0,0.04627208821458314,0.048373325858749816,0.0,0.0,0.0,0.029809624812350277,0.0,0.0,0.0507084918777867,0.0,0.14852537789773945,0.0,0.0,0.0,0.0,0.0,0.0,0.11268131045519543,0.0,0.0,0.12298733512313105,0.06184895477011722,0.0,0.0,0.0,0.0,0.18554686431035167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05802114022411596,0.0,0.0,0.0,0.0,0.15407832490787757,0.0,0.048373325858749816,0.17037555109984645,0.11969586283711978,0.11268131045519543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12369790954023444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388162646437494,0.09254417642916628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382080169801332,0.0,0.0,0.0,0.0,0.0,0.273923845697263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11268131045519543,0.0,0.0,0.02354280796652179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Sixteen"" lyrics",0.07024140687590415,0.0,0.052911232605433636,0.1537679599495854,0.0,0.29982718501018546,0.0,0.0,0.17961012071739438,0.20703367217959695,0.0,0.0,0.08399714005997135,0.06501171983392898,0.0937569880748849,0.0,0.0,0.1875139761497698,0.13002343966785795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10091539081905958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06048155886099058,0.0,0.0,0.0,0.16388080102931082,0.0,0.0,0.0,0.0,0.05465139928714656,0.11204288223189049,0.0,0.0,0.06155865924330094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781669804861273,0.0,0.0,0.14954313569768507,0.0,0.0,0.0,0.0,0.06048155886099058,0.0,0.0,0.0,0.0,0.30240779430495296,0.18208294838402808,0.0,0.05045769540952979,0.0,0.0,0.0,0.0,0.11204288223189049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08618666181932795,0.0,0.0,0.0,0.0,0.1998847900067903,0.08194040051465541,0.0,0.0,0.0,0.0,0.0,0.0,0.06624552170675053,0.09104147419201404,0.0,0.0,0.0,0.0,0.057441393578372024,0.0,0.0,0.0,0.0,0.21502544251790418,0.07477156784884254,0.0,0.0,0.0,0.0,0.04816969517063471,0.09994239500339515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000125489081772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998847900067903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351683608979848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875139761497698,0.15285362760882878,0.0,0.0,0.0,0.04149613863494822,0.0,0.0,0.27531169589254023,0.0,0.0,0.10351683608979848,0.0,0.0,0.0,0.0,0.09104147419201404,0.0,0.08399714005997135,0.08000125489081772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14638667705305364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29908627139537014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10930279857429312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10582246521086727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608615608864037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Short Song"" lyrics",0.09097567676034579,0.0,0.06852988014616042,0.13277205798934685,0.0,0.0,0.0,0.0947989768850164,0.1395770928746395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11465930825480997,0.0,0.0,0.0,0.0,0.0,0.19605628041132306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09684307718235752,0.0,0.0,0.0,0.0,0.07833485964511415,0.0,0.0,0.0,0.2122560957244098,0.0,0.0,0.0,0.0,0.07078371942111018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38833192956458584,0.0,0.10879190783279825,0.0,0.11162774544907617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833485964511415,0.0,0.0,0.0,0.06638602899467343,0.0,0.0,0.0,0.0,0.08117069726139207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37576807521810146,0.0,0.0,0.0,0.0,0.0,0.0,0.1252560250727005,0.0,0.10879190783279825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257400788409375,0.0,0.0,0.0,0.09684307718235752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20723298775115492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151889773135714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250512050145401,0.0,0.0,0.0,0.0,0.0,0.0,0.09284575610793168,0.0,0.0,0.0,0.0,0.0,0.05374521187944177,0.0,0.10124076760879426,0.044572476847795126,0.1252560250727005,0.0,0.0,0.0,0.0,0.0,0.1061280478622049,0.0,0.0,0.0,0.0,0.0,0.07698274581256394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10124076760879426,0.0,0.0,0.0,0.0,0.0,0.0,0.3368090402685035,0.0,0.08918194883489079,0.0,0.0,0.14156743884222037,0.0,0.0,0.0,0.09898692833384452,0.0,0.0,0.0,0.0,0.0,0.1252560250727005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04927285663915073,0.0,0.0,0.0,0.0,0.11791562977249123,0.0,0.0,0.0,0.09097567676034579
"""Loose Ends"" lyrics",0.0,0.0,0.042924897922914276,0.04158205897962076,0.0,0.0810795154912297,0.0,0.0,0.02914219048801643,0.0839793254410281,0.0,0.0,0.06814372837953382,0.05274156923303133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09089618680134676,0.0,0.0,0.0,0.0,0.04093443524612095,0.0,0.0,0.06065936776377846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14982069217673824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09813283919075222,0.0,0.15691263661948487,0.0,0.0,0.0,0.0,0.0,0.0,0.17734651946129767,0.0,0.0,0.0,0.04994023072557942,0.0,0.0,0.0,0.0,0.0,0.1001568242753874,0.0,0.0,0.20443118513860148,0.3004704728261622,0.0,0.0,0.0,0.0,0.06065936776377846,0.0,0.0,0.06814372837953382,0.0,0.0,0.0,0.0,0.0,0.04158205897962076,0.14719925878612833,0.0,0.2726885604040402,0.0,0.10168539290732283,0.0,0.13980014268170848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818688704922419,0.0,0.0,0.0,0.0,0.0,0.31382527323896975,0.0,0.0,0.0,0.0,0.13295034549972265,0.0,0.0,0.0,0.17444207432738307,0.3042461076411238,0.0,0.0,0.0,0.04507061306339155,0.0,0.06065936776377846,0.2519379763230843,0.0466000475605695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810795154912297,0.0,0.0,0.03907826649203887,0.0,0.0,0.0,0.0,0.0,0.07181887801718904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872755120687562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13295034549972265,0.0,0.0,0.0,0.2512688061476547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09643899854434829,0.0,0.0,0.0,0.0,0.0,0.0,0.17813702857675418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07845631830974244,0.0,0.0,0.06647517274986132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330098895959733,0.06490201665687038,0.0,0.0,0.06200220670707199,0.0,0.07181887801718904,0.0,0.0,0.042924897922914276,0.0,0.0,0.07385853237602552,0.0,0.0,0.0,0.0,0.0,0.0925887658242651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Summer"" lyrics",0.03735285292032942,0.0,0.028137043052622674,0.08177045773020097,0.0,0.05314719261905775,0.04357412336663725,0.0,0.07641020555311122,0.0,0.0,0.0,0.04466785273722543,0.03457181906029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073292212760331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11624970343031474,0.0,0.0,0.0,0.0654711130359346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07323276586890999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15904757610647144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19695680220682582,0.0916643856043235,0.0,0.0,0.09415378768702773,0.11928568207985357,0.0,0.0,0.0,0.0,0.0,0.18022711862060053,0.0,0.0,0.0,0.0,0.0,0.0,0.026832305319008275,0.0,0.0,0.061092168317822215,0.0,0.0,0.0,0.04357412336663725,0.0,0.0,0.0,0.0,0.08049691595702482,0.14524162939185836,0.0623630024867645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15944157785717325,0.0,0.0,0.0,0.14957378311064087,0.17151878256132888,0.0,0.0,0.0,0.2904832587837167,0.05908709590644254,0.0,0.0,0.0,0.061092168317822215,0.0,0.16627000256318486,0.047076893843513865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025615596539867294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14123068153054158,0.1276287836599529,0.0,0.0,0.0,0.03522792806975496,0.0,0.0,0.0,0.0,0.0,0.05314719261905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09415378768702773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03812067132308483,0.0,0.0,0.0,0.0,0.0,0.1324004656624727,0.0,0.0,0.2013065639526842,0.0,0.0,0.0,0.0,0.04357412336663725,0.0,0.0,0.0,0.0,0.0,0.17017171154660385,0.0,0.031607626171495345,0.0,0.09971585540709392,0.16663559009472104,0.220192010679474,0.0,0.0,0.03892262598839135,0.0,0.0,0.0,0.0623630024867645,0.0,0.057172927520442965,0.0,0.0,0.0,0.0,0.23857136415970714,0.0,0.048413876463952794,0.0,0.17285909530148164,0.0,0.0,0.0,0.0,0.029062425857578685,0.0,0.0,0.0,0.04064211783584021,0.0,0.0,0.0,0.0,0.028137043052622674,0.20571080308643555,0.0,0.048413876463952794,0.0,0.0,0.048413876463952794,0.0,0.0,0.44507059816449485,0.048413876463952794,0.0,0.0,0.0,0.0,0.0,0.0,0.02859380186383926,0.03735285292032942
"""Old Book"" lyrics",0.0,0.0,0.08958926313138371,0.0,0.0,0.0,0.0,0.0,0.18246944068762197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16374747723322966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10423108004474876,0.0,0.0,0.0,0.0,0.15415136230297957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08543493561674,0.0,0.0,0.0,0.0,0.0,0.0,0.2774828610605667,0.0,0.0,0.0,0.0,0.08543493561674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940676206261512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3640809333120782,0.0,0.0,0.0,0.0,0.0,0.32624358066134823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498943660166045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16374747723322966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12940582925512503,0.0,0.0,0.0,0.07026123376912183,0.0,0.0,0.23307878830185624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15415136230297957,0.0,0.0,0.0,0.0,0.10063971301961532,0.0,0.15874926856616609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37980950378019446,0.25320633585346297,0.0,0.0,0.0,0.0,0.0,0.23317551595590463,0.0,0.1820404666560391,0.0,0.2709161409525862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06441451392100744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Cover You Up"" lyrics",0.0,0.0,0.03841490189513389,0.03721315119184221,0.0,0.0,0.0,0.15942068141794377,0.13040152018729015,0.0,0.0,0.0520453356208818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036633571428320515,0.0,0.0,0.16285818541847744,0.08514287083879438,0.0,0.0,0.0,0.0,0.0,0.0,0.039678307207530975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12854614858739752,0.04999156292120155,0.0,0.08782230296676634,0.07256072312376777,0.0,0.0,0.059490816826958864,0.0,0.0813459849080157,0.0,0.0,0.07935661441506195,0.0813459849080157,0.0,0.0,0.0,0.0,0.16285818541847744,0.0,0.0,0.0,0.0,0.0,0.0,0.18295218629310034,0.0,0.0,0.0567512178218479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08202007424524178,0.0,0.0,0.07442630238368442,0.263466908900299,0.0,0.24403795472404707,0.07326714285664103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07515585835125478,0.0,0.036633571428320515,0.0,0.0,0.0,0.07256072312376777,0.0,0.0,0.0,0.18295218629310034,0.14512144624753553,0.0,0.0,0.0,0.0,0.0,0.23417091813605112,0.0,0.0,0.048095935249398224,0.0,0.0,0.0,0.16285818541847744,0.07515585835125478,0.0,0.19281922288109626,0.0,0.0,0.0,0.0,0.05428606180615914,0.2270048712873916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053140227139314586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25542861251638316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06025450613012975,0.0,0.0,0.12492706259512625,0.0,0.0,0.0,0.0,0.059490816826958864,0.05548781250945083,0.059490816826958864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045500800021911224,0.0,0.1040906712417636,0.0,0.15942068141794377,0.0,0.0,0.0,0.0,0.20420988067343232,0.0,0.0,0.0567512178218479,0.07021313775363153,0.0,0.0,0.1784724504808766,0.06609842801347683,0.0,0.0,0.0,0.0,0.0,0.0,0.1587132288301239,0.05808294773693783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03841490189513389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35906316117928133,0.06609842801347683,0.0,0.0,0.0,0.13219685602695366,0.0,0.0,0.0,0.0
"""I Don't Love You Anymore"" lyrics",0.23532278241392232,0.0,0.02954387122792715,0.0,0.0,0.0,0.0,0.0,0.08023065071687209,0.0,0.0,0.0,0.0,0.03630038055251111,0.0,0.10690693236238141,0.18009457552755914,0.31410468961007487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05634779543896062,0.0,0.0,0.04174995484436263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103104476910928,0.06003152517585305,0.0,0.0,0.0,0.16741352087993397,0.173401067680592,0.0,0.15250358709201378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12206208953821857,0.0,0.173401067680592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13786964965200682,0.0,0.0,0.04690120730982763,0.0,0.04812376338580408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049430698418536534,0.10131266833140663,0.09461916048443945,0.1964432984031137,0.0,0.0,0.03377088944380221,0.0,0.0,0.16904338631688187,0.104980336559336,0.0,0.1282934493465442,0.0,0.0,0.0,0.04575279240274495,0.0,0.0,0.0,0.0,0.08452169315844094,0.05083452903067126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11160901391995598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14437129015741226,0.0,0.0,0.09306210052495577,0.0,0.0,0.0,0.0,0.1482920952556096,0.08729168050116011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04086872411941735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05580450695997799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049430698418536534,0.0,0.0,0.0,0.057800355893530664,0.0,0.0,0.0,0.0,0.0,0.04267418909395257,0.0,0.0,0.0,0.2317006268648569,0.2502440651382478,0.0,0.11529366578425017,0.0,0.0,0.0,0.053999041985442774,0.13725837720823483,0.0,0.0,0.05083452903067126,0.0,0.0,0.13401011408251573,0.18768304885368584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634748964776694,0.173401067680592,0.0,0.0,0.0,0.0,0.0,0.0,0.043645840250580055,0.0,0.12524986453308787,0.04174995484436263,0.0,0.0,0.0,0.03630038055251111,0.0,0.03844717087807751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863161368378145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05083452903067126,0.3398718173093422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07844092747130745
